customer_id,state,age_group,income_band,customer_segment,credit_score_band,tenure_band,estimated_income,tenure_years,estimated_credit_score
CUST001682,CO,45-54,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST001683,AZ,35-44,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST001684,NJ,18-24,Under 40K,Affluent,Very Good,3-5 Years,30000,4.0,760
CUST001685,OH,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001686,NY,25-34,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST001687,NC,18-24,40K-75K,Small Business,Fair,5-10 Years,57500,7.0,630
CUST001688,MN,45-54,75K-125K,Affluent,Fair,3-5 Years,100000,4.0,630
CUST001689,MI,45-54,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST001690,MA,25-34,125K-200K,Emerging Affluent,Fair,5-10 Years,160000,7.0,630
CUST001691,TX,55-64,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST001692,OH,35-44,40K-75K,Mass Market,Poor,3-5 Years,57500,4.0,560
CUST001693,TN,18-24,Under 40K,Mass Market,Excellent,5-10 Years,30000,7.0,810
CUST001694,FL,25-34,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST001695,TN,45-54,Under 40K,Affluent,Very Good,1-3 Years,30000,2.0,760
CUST001696,NJ,25-34,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST001697,AZ,45-54,40K-75K,Emerging Affluent,Fair,3-5 Years,57500,4.0,630
CUST001698,NY,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST001699,FL,45-54,125K-200K,Emerging Affluent,Poor,10+ Years,160000,12.0,560
CUST001700,MN,35-44,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST001701,FL,25-34,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST001702,GA,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001703,MI,55-64,75K-125K,Affluent,Poor,5-10 Years,100000,7.0,560
CUST001704,MN,35-44,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST001705,OH,25-34,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST001706,MI,18-24,Under 40K,Emerging Affluent,Fair,5-10 Years,30000,7.0,630
CUST001707,PA,65+,40K-75K,Emerging Affluent,Excellent,5-10 Years,57500,7.0,810
CUST001708,CA,25-34,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST001709,NJ,18-24,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST001710,OH,45-54,125K-200K,Affluent,Good,5-10 Years,160000,7.0,700
CUST001711,NC,25-34,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST001712,CA,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001713,MA,45-54,75K-125K,Emerging Affluent,Fair,5-10 Years,100000,7.0,630
CUST001714,MN,35-44,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST001715,MD,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST001716,CA,55-64,125K-200K,Affluent,Good,5-10 Years,160000,7.0,700
CUST001717,NY,45-54,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST001718,GA,45-54,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST001719,TN,35-44,40K-75K,Affluent,Fair,1-3 Years,57500,2.0,630
CUST001720,NY,45-54,125K-200K,Affluent,Good,3-5 Years,160000,4.0,700
CUST001721,MA,35-44,125K-200K,Emerging Affluent,Excellent,10+ Years,160000,12.0,810
CUST001722,IL,18-24,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST001723,PA,35-44,75K-125K,Affluent,Very Good,10+ Years,100000,12.0,760
CUST001724,NY,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST001725,TN,35-44,Under 40K,Mass Market,Very Good,10+ Years,30000,12.0,760
CUST001726,PA,35-44,Under 40K,Emerging Affluent,Fair,3-5 Years,30000,4.0,630
CUST001727,MA,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST001728,OH,65+,Under 40K,Emerging Affluent,Fair,5-10 Years,30000,7.0,630
CUST001729,FL,45-54,75K-125K,Mass Market,Poor,5-10 Years,100000,7.0,560
CUST001730,NJ,35-44,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST001731,MA,35-44,40K-75K,Affluent,Fair,0-1 Years,57500,0.5,630
CUST001732,MA,25-34,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST001733,NC,55-64,40K-75K,Mass Market,Poor,3-5 Years,57500,4.0,560
CUST001734,MD,18-24,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST001735,IL,35-44,75K-125K,Emerging Affluent,Poor,10+ Years,100000,12.0,560
CUST001736,NC,35-44,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST001737,GA,65+,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST001738,MD,25-34,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST001739,NC,35-44,Under 40K,Affluent,Very Good,3-5 Years,30000,4.0,760
CUST001740,PA,45-54,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST001741,NY,45-54,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST001742,MD,25-34,75K-125K,Mass Market,Excellent,0-1 Years,100000,0.5,810
CUST001743,OH,35-44,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST001744,NJ,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST001745,GA,65+,125K-200K,Emerging Affluent,Good,5-10 Years,160000,7.0,700
CUST001746,AZ,55-64,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST001747,TN,55-64,75K-125K,Affluent,Very Good,5-10 Years,100000,7.0,760
CUST001748,CO,35-44,75K-125K,Emerging Affluent,Excellent,10+ Years,100000,12.0,810
CUST001749,CO,35-44,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST001750,GA,45-54,125K-200K,Mass Market,Poor,5-10 Years,160000,7.0,560
CUST001751,MD,18-24,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST001752,MA,25-34,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST001753,CO,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001754,TN,18-24,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST001755,VA,25-34,Under 40K,Affluent,Good,5-10 Years,30000,7.0,700
CUST001756,MI,65+,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST001757,TX,25-34,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST001758,TN,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST001759,NJ,45-54,Under 40K,Emerging Affluent,Fair,1-3 Years,30000,2.0,630
CUST001760,TX,35-44,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST001761,AZ,35-44,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST001762,NJ,18-24,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST001763,MD,35-44,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST001764,TX,18-24,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST001765,OR,45-54,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST001766,FL,45-54,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST001767,PA,35-44,200K+,Mass Market,Poor,10+ Years,240000,12.0,560
CUST001768,TX,45-54,200K+,Emerging Affluent,Very Good,3-5 Years,240000,4.0,760
CUST001769,CO,55-64,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST001770,NJ,25-34,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST001771,AZ,25-34,40K-75K,Small Business,Very Good,3-5 Years,57500,4.0,760
CUST001772,MD,35-44,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST001773,TN,25-34,75K-125K,Mass Market,Very Good,10+ Years,100000,12.0,760
CUST001774,NC,25-34,125K-200K,Emerging Affluent,Very Good,5-10 Years,160000,7.0,760
CUST001775,MI,35-44,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST001776,TX,45-54,75K-125K,Affluent,Excellent,0-1 Years,100000,0.5,810
CUST001777,NY,35-44,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST001778,MN,55-64,Under 40K,Mass Market,Poor,3-5 Years,30000,4.0,560
CUST001779,NC,65+,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST001780,NY,25-34,125K-200K,Affluent,Good,5-10 Years,160000,7.0,700
CUST001781,AZ,18-24,125K-200K,Small Business,Excellent,5-10 Years,160000,7.0,810
CUST001782,MN,25-34,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST001783,OH,18-24,125K-200K,Emerging Affluent,Good,5-10 Years,160000,7.0,700
CUST001784,PA,35-44,Under 40K,Emerging Affluent,Good,5-10 Years,30000,7.0,700
CUST001785,AZ,25-34,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST001786,IL,25-34,40K-75K,Emerging Affluent,Excellent,0-1 Years,57500,0.5,810
CUST001787,WA,35-44,40K-75K,Affluent,Good,1-3 Years,57500,2.0,700
CUST001788,GA,25-34,40K-75K,Mass Market,Excellent,1-3 Years,57500,2.0,810
CUST001789,IL,65+,75K-125K,Affluent,Very Good,1-3 Years,100000,2.0,760
CUST001790,TN,35-44,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST001791,NC,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST001792,NC,65+,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST001793,MI,65+,75K-125K,Affluent,Fair,10+ Years,100000,12.0,630
CUST001794,NJ,25-34,125K-200K,Small Business,Very Good,0-1 Years,160000,0.5,760
CUST001795,VA,55-64,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST001796,VA,25-34,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001797,IL,55-64,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST001798,MA,55-64,75K-125K,Affluent,Poor,5-10 Years,100000,7.0,560
CUST001799,MI,25-34,75K-125K,Affluent,Fair,1-3 Years,100000,2.0,630
CUST001800,CA,25-34,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST001801,TN,65+,125K-200K,Emerging Affluent,Poor,0-1 Years,160000,0.5,560
CUST001802,OR,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001803,PA,25-34,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST001804,TN,55-64,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001805,NC,35-44,Under 40K,Mass Market,Excellent,5-10 Years,30000,7.0,810
CUST001806,VA,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST001807,MI,45-54,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST001808,AZ,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001809,CO,18-24,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST001810,NY,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST001811,TX,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST001812,MA,65+,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST001813,TN,55-64,Under 40K,Emerging Affluent,Excellent,5-10 Years,30000,7.0,810
CUST001814,TN,18-24,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST001815,AZ,35-44,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST001816,MN,25-34,75K-125K,Small Business,Poor,0-1 Years,100000,0.5,560
CUST001817,PA,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST001818,OH,45-54,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001819,CA,45-54,Under 40K,Emerging Affluent,Good,0-1 Years,30000,0.5,700
CUST001820,TN,35-44,75K-125K,Emerging Affluent,Poor,5-10 Years,100000,7.0,560
CUST001821,MD,45-54,Under 40K,Emerging Affluent,Very Good,1-3 Years,30000,2.0,760
CUST001822,CO,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST001823,CA,25-34,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST001824,MN,25-34,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST001825,TN,25-34,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST001826,CO,45-54,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST001827,CA,35-44,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST001828,FL,18-24,Under 40K,Affluent,Good,1-3 Years,30000,2.0,700
CUST001829,NY,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST001830,VA,55-64,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST001831,TN,45-54,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST001832,MI,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST001833,CA,35-44,125K-200K,Small Business,Fair,0-1 Years,160000,0.5,630
CUST001834,CO,35-44,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST001835,MN,55-64,Under 40K,Affluent,Good,5-10 Years,30000,7.0,700
CUST001836,AZ,35-44,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001837,NJ,65+,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST001838,NJ,45-54,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST001839,FL,35-44,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST001840,MI,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001841,TN,18-24,200K+,Mass Market,Fair,5-10 Years,240000,7.0,630
CUST001842,TN,35-44,Under 40K,Emerging Affluent,Good,0-1 Years,30000,0.5,700
CUST001843,AZ,55-64,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST001844,TN,45-54,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST001845,WA,45-54,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST001846,VA,25-34,Under 40K,Emerging Affluent,Good,5-10 Years,30000,7.0,700
CUST001847,MD,45-54,125K-200K,Emerging Affluent,Excellent,5-10 Years,160000,7.0,810
CUST001848,CA,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST001849,CA,65+,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST001850,VA,55-64,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST001851,MI,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001852,IL,35-44,125K-200K,Mass Market,Poor,5-10 Years,160000,7.0,560
CUST001853,TN,65+,200K+,Affluent,Very Good,5-10 Years,240000,7.0,760
CUST001854,NJ,35-44,75K-125K,Mass Market,Fair,10+ Years,100000,12.0,630
CUST001855,AZ,25-34,125K-200K,Affluent,Very Good,1-3 Years,160000,2.0,760
CUST001856,WA,25-34,75K-125K,Small Business,Excellent,1-3 Years,100000,2.0,810
CUST001857,OR,65+,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST001858,MD,25-34,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST001859,GA,25-34,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST001860,MI,25-34,Under 40K,Mass Market,Poor,5-10 Years,30000,7.0,560
CUST001861,TN,65+,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST001862,WA,55-64,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST001863,NY,55-64,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST001864,MA,25-34,125K-200K,Mass Market,Excellent,5-10 Years,160000,7.0,810
CUST001865,OR,35-44,75K-125K,Affluent,Excellent,1-3 Years,100000,2.0,810
CUST001866,NY,45-54,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST001867,CO,18-24,125K-200K,Mass Market,Very Good,0-1 Years,160000,0.5,760
CUST001868,MA,18-24,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST001869,CA,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001870,WA,45-54,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST001871,NJ,25-34,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST001872,IL,35-44,125K-200K,Small Business,Good,5-10 Years,160000,7.0,700
CUST001873,GA,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001874,WA,25-34,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST001875,NJ,65+,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST001876,NY,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001877,AZ,65+,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST001878,MN,35-44,125K-200K,Emerging Affluent,Fair,5-10 Years,160000,7.0,630
CUST001879,IL,35-44,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001880,FL,35-44,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST001881,VA,35-44,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST001882,VA,45-54,75K-125K,Affluent,Poor,3-5 Years,100000,4.0,560
CUST001883,TN,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST001884,AZ,25-34,Under 40K,Affluent,Good,3-5 Years,30000,4.0,700
CUST001885,MI,45-54,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST001886,MN,45-54,40K-75K,Small Business,Excellent,5-10 Years,57500,7.0,810
CUST001887,WA,25-34,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST001888,IL,35-44,125K-200K,Affluent,Excellent,10+ Years,160000,12.0,810
CUST001889,NY,65+,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001890,WA,65+,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST001891,WA,35-44,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST001892,NJ,25-34,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST001893,IL,18-24,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST001894,TX,65+,75K-125K,Affluent,Very Good,5-10 Years,100000,7.0,760
CUST001895,NC,35-44,40K-75K,Affluent,Good,1-3 Years,57500,2.0,700
CUST001896,MI,55-64,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST001897,PA,45-54,200K+,Mass Market,Excellent,1-3 Years,240000,2.0,810
CUST001898,CA,35-44,40K-75K,Affluent,Very Good,5-10 Years,57500,7.0,760
CUST001899,VA,45-54,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST001900,MI,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST001901,TX,18-24,200K+,Mass Market,Fair,5-10 Years,240000,7.0,630
CUST001902,MA,35-44,Under 40K,Emerging Affluent,Fair,10+ Years,30000,12.0,630
CUST001903,OH,25-34,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST001904,CO,35-44,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST001905,TX,35-44,75K-125K,Emerging Affluent,Very Good,10+ Years,100000,12.0,760
CUST001906,FL,55-64,200K+,Mass Market,Good,5-10 Years,240000,7.0,700
CUST001907,MD,18-24,200K+,Emerging Affluent,Fair,3-5 Years,240000,4.0,630
CUST001908,MI,45-54,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST001909,NC,35-44,Under 40K,Emerging Affluent,Good,3-5 Years,30000,4.0,700
CUST001910,CO,55-64,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST001911,OH,35-44,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST001912,AZ,25-34,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST001913,MN,55-64,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST001914,TX,45-54,Under 40K,Mass Market,Poor,5-10 Years,30000,7.0,560
CUST001915,AZ,35-44,200K+,Mass Market,Excellent,5-10 Years,240000,7.0,810
CUST001916,CA,35-44,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST001917,NC,55-64,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST001918,OR,45-54,75K-125K,Emerging Affluent,Very Good,0-1 Years,100000,0.5,760
CUST001919,GA,35-44,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST001920,MA,35-44,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST001921,MD,35-44,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST001922,PA,55-64,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST001923,MD,18-24,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST001924,NJ,35-44,40K-75K,Affluent,Poor,1-3 Years,57500,2.0,560
CUST001925,WA,55-64,Under 40K,Affluent,Good,3-5 Years,30000,4.0,700
CUST001926,MI,45-54,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST001927,NC,45-54,40K-75K,Mass Market,Excellent,1-3 Years,57500,2.0,810
CUST001928,MD,45-54,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST001929,TN,35-44,40K-75K,Small Business,Poor,10+ Years,57500,12.0,560
CUST001930,TX,45-54,200K+,Mass Market,Good,1-3 Years,240000,2.0,700
CUST001931,WA,18-24,40K-75K,Small Business,Good,1-3 Years,57500,2.0,700
CUST001932,IL,55-64,200K+,Small Business,Good,1-3 Years,240000,2.0,700
CUST001933,VA,35-44,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST001934,NC,35-44,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001935,TN,55-64,40K-75K,Affluent,Fair,1-3 Years,57500,2.0,630
CUST001936,OR,55-64,75K-125K,Emerging Affluent,Very Good,0-1 Years,100000,0.5,760
CUST001937,FL,45-54,200K+,Mass Market,Very Good,5-10 Years,240000,7.0,760
CUST001938,MA,45-54,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST001939,NJ,35-44,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST001940,IL,18-24,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST001941,IL,55-64,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST001942,PA,35-44,40K-75K,Affluent,Fair,3-5 Years,57500,4.0,630
CUST001943,TX,45-54,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST001944,CA,55-64,125K-200K,Affluent,Excellent,1-3 Years,160000,2.0,810
CUST001945,OH,18-24,Under 40K,Emerging Affluent,Excellent,10+ Years,30000,12.0,810
CUST001946,MD,18-24,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST001947,NC,45-54,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001948,MN,55-64,125K-200K,Emerging Affluent,Poor,3-5 Years,160000,4.0,560
CUST001949,OR,45-54,40K-75K,Emerging Affluent,Fair,10+ Years,57500,12.0,630
CUST001950,PA,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST001951,MI,55-64,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST001952,CO,45-54,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST001953,NC,45-54,75K-125K,Emerging Affluent,Very Good,1-3 Years,100000,2.0,760
CUST001954,WA,18-24,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST001955,FL,45-54,40K-75K,Emerging Affluent,Very Good,1-3 Years,57500,2.0,760
CUST001956,IL,25-34,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST001957,MN,45-54,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST001958,MN,35-44,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST001959,MN,25-34,40K-75K,Affluent,Good,1-3 Years,57500,2.0,700
CUST001960,PA,35-44,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST001961,IL,25-34,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST001962,MN,35-44,40K-75K,Affluent,Excellent,5-10 Years,57500,7.0,810
CUST001963,VA,55-64,75K-125K,Mass Market,Poor,5-10 Years,100000,7.0,560
CUST001964,CA,35-44,40K-75K,Small Business,Very Good,3-5 Years,57500,4.0,760
CUST001965,WA,65+,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST001966,NY,45-54,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST001967,CA,65+,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST001968,OR,55-64,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST001969,CA,35-44,Under 40K,Affluent,Poor,5-10 Years,30000,7.0,560
CUST001970,IL,25-34,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST001971,CO,45-54,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST001972,MA,55-64,Under 40K,Affluent,Very Good,3-5 Years,30000,4.0,760
CUST001973,MI,25-34,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST001974,GA,35-44,200K+,Mass Market,Excellent,1-3 Years,240000,2.0,810
CUST001975,WA,45-54,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST001976,CA,35-44,40K-75K,Small Business,Good,1-3 Years,57500,2.0,700
CUST001977,TN,55-64,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST001978,NC,55-64,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST001979,OR,35-44,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST001980,WA,45-54,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST001981,AZ,45-54,Under 40K,Small Business,Excellent,5-10 Years,30000,7.0,810
CUST001982,NC,55-64,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST001983,NC,35-44,40K-75K,Emerging Affluent,Very Good,1-3 Years,57500,2.0,760
CUST001984,AZ,35-44,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST001985,IL,35-44,125K-200K,Small Business,Very Good,0-1 Years,160000,0.5,760
